Edge				Weight
127313 - 217861 	3764.439673 
275946 - 218045 	3250.250086 
101066 - 100397 	929.575213 
2006876 - 2005101 	2796.026465 
2010971 - 2011122 	1880.253403 
2006027 - 2014042 	9757.729649 
2015586 - 2016068 	781.102286 
244245 - 2017613 	3976.613498 
2003501 - 2019656 	2876.857423 
242703 - 2022815 	1958.728489 
277626 - 277865 	3118.797902 
188208 - 215074 	4715.136876 
290682 - 234355 	3326.406663 
228435 - 240634 	1800.242971 
143196 - 143185 	1407.016835 
154088 - 148810 	1736.655204 
155083 - 155383 	3040.780536 
292115 - 194275 	2424.793804 
276663 - 278172 	1319.432607 
290353 - 289343 	2512.239183 
268372 - 299366 	3189.305647 
238977 - 245578 	177.921074 
290859 - 123517 	1260.236468 
2035805 - 132284 	1130.623773 
143866 - 156845 	1135.892474 
114547 - 199506 	3513.509961 
135575 - 200332 	256.869953 
284482 - 284759 	651.046762 
301825 - 301635 	2500.178594 
217206 - 2008579 	3099.137497 
290717 - 2034350 	1561.275565 
2031827 - 216329 	4604.765502 
122215 - 227630 	1577.132714 
296052 - 233658 	2917.057934 
162529 - 142046 	1456.046386 
139316 - 2031827 	2160.401554 
151413 - 156941 	1473.908468 
165406 - 162813 	3830.389328 
258043 - 189271 	1758.576759 
295546 - 191438 	3486.163566 
109846 - 270623 	4850.517779 
284594 - 2027519 	4059.053446 
219447 - 219463 	997.113341 
249022 - 225447 	3033.940902 
276334 - 235384 	1080.683847 
102109 - 103557 	1298.796739 
264179 - 128309 	4899.407808 
265737 - 128642 	2781.606215 
160693 - 167145 	1209.649259 
257658 - 170977 	1613.375037 
249302 - 189806 	4382.191717 
101602 - 250354 	1627.744053 
286390 - 2017350 	5046.999197 
141161 - 249302 	1557.916340 
165178 - 151035 	275.083033 
144090 - 144088 	217.090193 
116509 - 116511 	159.841570 
144694 - 142375 	691.176912 
113117 - 149948 	3086.872102 
165718 - 162347 	1015.090250 
201058 - 191929 	2901.636266 
206705 - 254495 	3160.598084 
245242 - 262692 	1126.998129 
285537 - 286225 	1376.174258 
278874 - 301825 	2564.116007 
319286 - 319292 	262.104730 
2002104 - 208944 	1471.547272 
107423 - 133297 	3592.651268 
224839 - 139316 	3473.901796 
140585 - 145923 	435.474294 
161671 - 154505 	2207.420189 
140170 - 161338 	2692.299225 
254912 - 255358 	2385.712177 
266443 - 265872 	2287.006524 
296602 - 297211 	5024.009097 
279508 - 306345 	1382.766866 
207410 - 2000263 	7568.975378 
2036322 - 2032769 	4421.107438 
301052 - 115719 	3663.189164 
268072 - 302451 	5422.151647 
128642 - 205322 	1622.218371 
201058 - 213382 	2007.429320 
108195 - 107179 	486.141776 
263506 - 136581 	2306.117319 
152352 - 140170 	2452.777926 
171793 - 171773 	271.282007 
2008579 - 250524 	3324.378685 
269532 - 290717 	3206.386044 
110040 - 295356 	3809.114643 
295384 - 296275 	3897.219025 
100777 - 2021251 	1332.215639 
272614 - 216600 	3059.290125 
107457 - 107423 	1839.161617 
258043 - 115182 	2418.676585 
2018467 - 123657 	1848.728144 
129315 - 129347 	177.945690 
171254 - 143680 	768.952439 
156310 - 153586 	827.074760 
2021869 - 163081 	56.795080 
198916 - 172249 	14701.893700 
2003867 - 2010953 	2472.398477 
252538 - 254017 	3899.030953 
269289 - 225354 	3081.169352 
2019042 - 121758 	1693.210560 
129937 - 129315 	449.585570 
162347 - 164967 	903.947305 
2015200 - 201744 	2877.182047 
312552 - 279539 	1824.958541 
2014042 - 2004557 	5822.711040 
143546 - 2029247 	1565.413052 
238977 - 244991 	1525.633340 
252525 - 102425 	4866.246510 
139316 - 125082 	2873.632335 
160923 - 166112 	532.850357 
124270 - 193184 	819.052857 
301825 - 300819 	1478.624054 
298210 - 295384 	3363.777180 
108295 - 206232 	1004.467935 
122937 - 208126 	1085.705544 
276392 - 275313 	931.705279 
275558 - 277105 	1958.413538 
186772 - 277643 	2691.297969 
233658 - 291910 	4083.214233 
301349 - 295715 	3196.813130 
203811 - 214626 	5600.259466 
211432 - 236543 	1971.533372 
106816 - 100544 	880.525286 
104482 - 101602 	954.146845 
